circuit_name,deenergize_time,restoration_time,time_out_min,key_communities,hftd_tier,total_affected,residential_affected,zip_code,longitude,latitude,substn_present,total_population
BRUNSWICK,2020-10-25 15:11:00,2020-10-27 18:44:00.000000000,3093.0,"GRASS VALLEY, NEVADA CITY",3.0,3687.0,3415.0,95945,-121.035026081788,39.2310500193179,True,26281.0
BRUNSWICK,2020-10-25 15:11:00,2020-10-27 20:03:00.000000000,3172.0,GRASS VALLEY,3.0,4498.0,4275.0,95945,-121.035026081788,39.2310500193179,True,26281.0
BRUNSWICK,2020-10-25 10:50:00,2020-10-27 19:34:00.000000000,3404.0,GRASS VALLEY,3.0,2672.0,2263.0,95945,-121.035026081788,39.2310500193179,True,26281.0
BRUNSWICK,2020-10-25 15:11:00,2020-10-27 18:42:00.000000000,3091.0,"GRASS VALLEY, NEVADA CITY",2.0,3075.0,2668.0,95945,-121.035026081788,39.2310500193179,True,26281.0
BRYANT,2020-10-25 20:24:00,2020-10-27 09:23:00.000000000,2219.0,ORINDA,0.0,181.0,155.0,92782,-117.802263863691,33.7345444850323,True,23166.0
BRYANT,2020-10-25 20:24:00,2020-10-27 09:23:00.000000000,2219.0,ORINDA,3.0,586.0,572.0,92782,-117.802263863691,33.7345444850323,True,23166.0
BUCKS CREEK,2020-10-25 14:04:00,2020-10-28 11:34:00.000000000,4170.0,"OROVILLE, STORRIE",3.0,4.0,0.0,95984,-121.283901163118,39.9864072907691,True,303.0
BUCKS CREEK,2020-10-25 14:04:00,2020-10-28 11:28:00.000000000,4164.0,"BELDEN, QUINCY, STORRIE",3.0,119.0,54.0,95984,-121.283901163118,39.9864072907691,True,303.0
BUCKS CREEK,2020-10-25 14:04:00,2020-10-28 11:37:00.000000000,4173.0,QUINCY,3.0,311.0,262.0,95984,-121.283901163118,39.9864072907691,True,303.0
BURNEY,2020-10-25 14:07:00,2020-10-27 13:20:00.000000000,2833.0,"BURNEY, CASSEL",2.0,203.0,155.0,96013,-121.671187323035,40.887931975951,True,4883.0
BURNS,2020-10-25 22:03:00,2020-10-26 15:01:00.000000000,1018.0,SANTA CRUZ,3.0,13.0,13.0,95060,-122.144287271032,37.095331997168,True,48910.0
BUTTE,2020-10-25 14:07:00,2020-10-27 10:13:00.000000000,2646.0,CHICO,3.0,175.0,162.0,95928,-121.813357076893,39.7122064481817,True,38655.0
CALAVERAS CEMENT,2020-10-25 15:17:00,2020-10-27 16:04:00.000000000,2927.0,"ANGELS CAMP, MOKELUMNE HILL, MOUNTAIN RANCH, RAIL ROAD FLAT, SAN ANDREAS, SHEEP RANCH",3.0,1159.0,1026.0,95249,-120.667227747475,38.1698969240712,True,5988.0
CALISTOGA,2020-10-25 15:17:00,2020-10-27 19:57:00.000000000,3160.0,CALISTOGA,3.0,1219.0,922.0,94515,-122.578610444001,38.592088042243,True,7525.0
CALISTOGA,2020-10-25 15:17:00,2020-10-27 20:20:00.000000000,3183.0,CALISTOGA,3.0,753.0,574.0,94515,-122.578610444001,38.592088042243,True,7525.0
CAMP EVERS,2020-10-25 22:01:00,2020-10-27 20:07:00.000000000,2766.0,"SANTA CRUZ, SCOTTS VALLEY",3.0,538.0,507.0,95066,-122.025136611907,37.0418883501148,True,15275.0
CAMP EVERS,2020-10-25 22:03:00,2020-10-27 21:30:00.000000000,2847.0,"BEN LOMOND, FELTON, LOS GATOS, MOUNT HERMON, SCOTTS VALLEY",3.0,3619.0,3400.0,95066,-122.025136611907,37.0418883501148,True,15275.0
CAMP EVERS,2020-10-25 22:00:00,2020-10-27 18:15:00.000000000,2655.0,"FELTON, LOS GATOS, MOUNT HERMON, REDWOOD ESTATES, SANTA CRUZ, SCOTTS VALLEY",3.0,2819.0,2491.0,95066,-122.025136611907,37.0418883501148,True,15275.0
CARBONA,2020-10-25 21:07:00,2020-10-26 16:28:00.000000000,1161.0,TRACY,0.0,1.0,0.0,95377,-121.41668141791,37.6922394549304,True,32599.0
CASTRO VALLEY,2020-10-25 20:19:00,2020-10-27 17:03:00.000000000,2684.0,CASTRO VALLEY,3.0,187.0,160.0,94546,-122.061277390173,37.6912809843576,True,45085.0
CASTRO VALLEY,2020-10-25 20:11:00,2020-10-26 18:28:00.000000000,1337.0,CASTRO VALLEY,3.0,235.0,194.0,94546,-122.061277390173,37.6912809843576,True,45085.0
CAYETANO,2020-10-25 20:11:00,2020-10-27 14:26:00.000000000,2535.0,LIVERMORE,3.0,235.0,156.0,94551,-121.77116328728,37.7386049986163,True,48151.0
CAYETANO,2020-10-25 20:06:00,2020-10-27 09:18:00.000000000,2232.0,LIVERMORE,2.0,25.0,22.0,94551,-121.77116328728,37.7386049986163,True,48151.0
CEDAR CREEK,2020-10-25 14:01:00,2020-10-27 13:25:00.000000000,2844.0,"BELLA VISTA, BIG BEND, MONTGOMERY CREEK, OAK RUN, ROUND MOUNTAIN",3.0,733.0,653.0,96069,-121.937788291022,40.7912136541569,True,1167.0
CHALLENGE,2020-10-25 14:00:00,2020-10-27 14:27:00.000000000,2907.0,"CHALLENGE, CLIPPER MILLS, LA PORTE, STRAWBERRY VALLEY",3.0,669.0,575.0,95925,-121.22031867914,39.4852592580312,True,261.0
CHALLENGE,2020-10-25 14:00:00,2020-10-27 17:35:00.000000000,3095.0,"BROWNSVILLE, CHALLENGE, DOBBINS, FORBESTOWN",3.0,829.0,726.0,95925,-121.22031867914,39.4852592580312,True,261.0
CLARK ROAD,2020-10-25 14:01:00,2020-10-27 14:25:00.000000000,2904.0,"OROVILLE, PARADISE",3.0,672.0,598.0,95965,-121.635508221299,39.6545213308009,True,20681.0
CLAYTON,2020-10-25 20:15:00,2020-10-27 16:49:00.000000000,2674.0,"BRENTWOOD, CLAYTON",3.0,515.0,430.0,94521,-121.969107148625,37.944100251997,True,42891.0
CLAYTON,2020-10-25 20:03:00,2020-10-27 10:11:00.000000000,2288.0,PITTSBURG,2.0,4.0,0.0,94521,-121.969107148625,37.944100251997,True,42891.0
CLAYTON,2020-10-25 20:42:00,2020-10-27 11:10:00.000000000,2308.0,WALNUT CREEK,3.0,31.0,21.0,94521,-121.969107148625,37.944100251997,True,42891.0
CLEAR LAKE,2020-10-25 16:18:00,2020-10-27 15:30:00.000000000,2832.0,"FINLEY, KELSEYVILLE, LAKEPORT",3.0,976.0,739.0,95453,-122.894000771299,39.0077675085857,True,11209.0
CLEAR LAKE,2020-10-25 16:05:00,2020-10-27 12:09:00.000000000,2644.0,LAKEPORT,2.0,119.0,104.0,95453,-122.894000771299,39.0077675085857,True,11209.0
CLOVERDALE,2020-10-25 15:17:00,2020-10-28 10:29:00.000000000,4032.0,"CLOVERDALE, GEYSERVILLE",3.0,252.0,194.0,95425,-123.010286836469,38.7971515705121,True,11144.0
COARSEGOLD,2020-10-25 21:00:00,2020-10-27 08:43:00.000000000,2143.0,"BASS LAKE, COARSEGOLD, NORTH FORK, OAKHURST",3.0,1302.0,1229.0,93614,-119.690745215403,37.2274761066281,True,12132.0
COARSEGOLD,2020-10-25 21:10:00,2020-10-26 16:41:00.000000000,1171.0,"COARSEGOLD, OAKHURST",3.0,494.0,465.0,93614,-119.690745215403,37.2274761066281,True,12132.0
COLUMBIA HILL,2020-10-25 14:00:00,2020-10-28 12:21:00.000000000,4221.0,"CAMPTONVILLE, NEVADA CITY, NORTH SAN JUAN",3.0,1126.0,985.0,95959,-121.101350327222,39.331840213781,True,17838.0
CORNING,2020-10-25 10:00:00,2020-10-26 17:05:00.000000000,1865.0,"CORNING, FLOURNOY",2.0,822.0,755.0,96021,-122.187589675832,39.9324315142755,True,14970.0
CORNING,2020-10-25 10:02:00,2020-10-26 16:15:00.000000000,1813.0,"CORNING, FLOURNOY, PASKENTA, RED BLUFF",2.0,292.0,229.0,96021,-122.187589675832,39.9324315142755,True,14970.0
CORTINA,2020-10-25 17:31:00,2020-10-26 16:55:00.000000000,1404.0,WILLIAMS,2.0,8.0,4.0,95987,-122.223334911058,39.1205447354015,True,6040.0
COTTONWOOD,2020-10-25 10:05:00,2020-10-26 17:36:00.000000000,1891.0,"COTTONWOOD, RED BLUFF",2.0,895.0,833.0,92356,-116.861264174494,34.3725536521034,True,6199.0
COTTONWOOD,2020-10-25 10:06:00,2020-10-26 16:33:00.000000000,1827.0,"ANDERSON, COTTONWOOD, IGO",2.0,953.0,888.0,92356,-116.861264174494,34.3725536521034,True,6199.0
COTTONWOOD,2020-10-25 10:03:00,2020-10-26 17:04:00.000000000,1861.0,"COTTONWOOD, RED BLUFF",2.0,2419.0,2269.0,92356,-116.861264174494,34.3725536521034,True,6199.0
CURTIS,2020-10-25 16:02:00,2020-10-27 20:06:00.000000000,3124.0,SONORA,2.0,1803.0,1221.0,95370,-120.319906817926,37.9744325633102,True,28301.0
CURTIS,2020-10-25 16:03:00,2020-10-27 11:23:00.000000000,2600.0,"SONORA, SOULSBYVILLE, TUOLUMNE",3.0,4325.0,3826.0,95370,-120.319906817926,37.9744325633102,True,28301.0
CURTIS,2020-10-25 16:04:00,2020-10-27 09:53:00.000000000,2509.0,"JAMESTOWN, SONORA",2.0,1255.0,1012.0,95370,-120.319906817926,37.9744325633102,True,28301.0
CURTIS,2020-10-25 16:03:00,2020-10-26 19:01:00.000000000,1618.0,"COLUMBIA, SONORA",3.0,2558.0,2254.0,95370,-120.319906817926,37.9744325633102,True,28301.0
CURTIS,2020-10-25 16:05:00,2020-10-27 09:48:00.000000000,2503.0,"SONORA, SOULSBYVILLE, TUOLUMNE",3.0,2750.0,2307.0,95370,-120.319906817926,37.9744325633102,True,28301.0
DESCHUTES,2020-10-25 10:06:00,2020-10-27 09:35:00.000000000,2849.0,"MILLVILLE, OAK RUN, PALO CEDRO, SHINGLETOWN",3.0,1171.0,1079.0,96073,-122.239804775683,40.5553528308284,True,4538.0
DESCHUTES,2020-10-25 10:09:00,2020-10-26 17:48:00.000000000,1899.0,"ANDERSON, BELLA VISTA, MILLVILLE, PALO CEDRO, REDDING",2.0,2372.0,2088.0,96073,-122.239804775683,40.5553528308284,True,4538.0
DIAMOND SPRINGS,2020-10-25 15:08:00,2020-10-26 15:16:00.000000000,1448.0,PLACERVILLE,3.0,1495.0,1308.0,95667,-120.825894807298,38.6934122861058,True,35452.0
DIAMOND SPRINGS,2020-10-25 15:34:00,2020-10-26 14:29:00.000000000,1375.0,"DIAMOND SPRINGS, EL DORADO, PLACERVILLE",3.0,463.0,403.0,95667,-120.825894807298,38.6934122861058,True,35452.0
DIAMOND SPRINGS,2020-10-25 15:39:00,2020-10-27 10:49:00.000000000,2590.0,"DIAMOND SPRINGS, EL DORADO, PLACERVILLE, SHINGLE SPRINGS",3.0,2464.0,2165.0,95667,-120.825894807298,38.6934122861058,True,35452.0
DIAMOND SPRINGS,2020-10-25 15:49:00,2020-10-27 11:16:00.000000000,2607.0,"DIAMOND SPRINGS, PLACERVILLE",2.0,2349.0,2251.0,95667,-120.825894807298,38.6934122861058,True,35452.0
DIAMOND SPRINGS,2020-10-25 16:09:00,2020-10-26 14:50:00.000000000,1361.0,"PLACERVILLE, SHINGLE SPRINGS",3.0,1286.0,1222.0,95667,-120.825894807298,38.6934122861058,True,35452.0
DOBBINS,2020-10-25 14:11:00,2020-10-27 13:50:00.000000000,2859.0,"CAMPTONVILLE, DOBBINS, OREGON HOUSE",3.0,861.0,742.0,95935,-121.194927241139,39.3398765153899,True,113.0
DRUM,2020-10-25 15:10:00,2020-10-27 18:53:00.000000000,3103.0,"ALTA, BAXTER, EMIGRANT GAP",3.0,192.0,144.0,95701,-120.766795738802,39.2566672289509,True,1064.0
DUNBAR,2020-10-25 15:04:00,2020-10-27 18:37:00.000000000,3093.0,"GLEN ELLEN, KENWOOD, SANTA ROSA",3.0,3191.0,2887.0,95442,-122.527909004248,38.383395007655,True,3143.0
DUNBAR,2020-10-25 15:05:00,2020-10-28 11:45:00.000000000,4120.0,"GLEN ELLEN, SANTA ROSA, SONOMA",3.0,1705.0,1486.0,95442,-122.527909004248,38.383395007655,True,3143.0
DUNBAR,2020-10-25 15:04:00,2020-10-27 19:20:00.000000000,3136.0,"GLEN ELLEN, SONOMA",3.0,946.0,790.0,95442,-122.527909004248,38.383395007655,True,3143.0
EDES,2020-10-25 20:04:00,2020-10-26 19:54:00.000000000,1430.0,OAKLAND,3.0,2708.0,2590.0,94603,-122.193799065496,37.7386895431528,True,35486.0
EL DORADO PH,2020-10-25 15:37:00,2020-10-28 18:28:00.000000000,4491.0,"GRIZZLY FLATS, KYBURZ, PACIFIC HOUSE, PLACERVILLE, POLLOCK PINES, SOMERSET, TWIN BRIDGES",3.0,4572.0,4302.0,95726,-120.621921461011,38.7956054290149,True,8207.0
EL DORADO PH,2020-10-25 16:40:00,2020-10-27 16:27:00.000000000,2867.0,POLLOCK PINES,3.0,1599.0,1462.0,95726,-120.621921461011,38.7956054290149,True,8207.0
ELECTRA,2020-10-25 16:02:00,2020-10-27 09:00:00.000000000,2458.0,"JACKSON, PINE GROVE",2.0,1342.0,1254.0,95642,-120.669799259706,38.331545188417,True,6547.0
ELECTRA,2020-10-25 16:03:00,2020-10-27 10:59:00.000000000,2576.0,"JACKSON, MOKELUMNE HILL",2.0,79.0,70.0,95642,-120.669799259706,38.331545188417,True,6547.0
ELK CREEK,2020-10-25 10:14:00,2020-10-26 18:17:00.000000000,1923.0,"ELK CREEK, ORLAND, STONYFORD, WILLOWS",2.0,851.0,692.0,95939,-122.542910391499,39.592913698156,True,592.0
FELTON,2020-10-25 22:07:00,2020-10-26 18:54:00.000000000,1247.0,"BEN LOMOND, FELTON",3.0,47.0,39.0,90250,-118.362058674184,33.9158007265268,True,95115.0
FORESTHILL,2020-10-25 15:16:00,2020-10-27 13:28:00.000000000,2772.0,FORESTHILL,3.0,2220.0,2073.0,95631,-120.830245241687,39.0193016687429,True,6604.0
FORESTHILL,2020-10-25 15:17:00,2020-10-27 11:18:00.000000000,2641.0,FORESTHILL,3.0,421.0,399.0,95631,-120.830245241687,39.0193016687429,True,6604.0
FORT ROSS,2020-10-25 19:13:00,2020-10-27 16:35:00.000000000,2722.0,"CAZADERO, JENNER",3.0,248.0,188.0,95421,-123.223702014792,38.5395930025285,True,1662.0
FORT SEWARD,2020-10-25 16:08:00,2020-10-26 14:23:00.000000000,1335.0,"ALDERPOINT, ZENIA",2.0,211.0,167.0,95511,-123.596384394742,40.2137770140956,True,138.0
FORT SEWARD,2020-10-25 16:12:00,2020-10-26 16:23:00.000000000,1451.0,"ALDERPOINT, BLOCKSBURG, GARBERVILLE",2.0,89.0,71.0,95511,-123.596384394742,40.2137770140956,True,138.0
FREMONT,2020-10-25 20:54:00,2020-10-26 18:19:00.000000000,1285.0,FREMONT,2.0,23.0,21.0,94538,-121.961957421571,37.5413631140401,True,67283.0
FROGTOWN,2020-10-25 15:13:00,2020-10-27 12:29:00.000000000,2716.0,"ANGELS CAMP, AVERY, DOUGLAS FLAT, MURPHYS, SHEEP RANCH",3.0,1926.0,1569.0,95222,-120.533971051296,38.0571527997142,True,5418.0
FROGTOWN,2020-10-25 15:18:00,2020-10-27 13:48:00.000000000,2790.0,"ANGELS CAMP, MURPHYS, VALLECITO",2.0,810.0,705.0,95222,-120.533971051296,38.0571527997142,True,5418.0
FRUITLAND,2020-10-25 16:51:00,2020-10-25 18:18:00.000000000,87.0,"MYERS FLAT, REDCREST, WEOTT",2.0,360.0,261.0,95554,-123.837307708129,40.2858417415686,True,419.0
FRUITLAND,2020-10-25 16:22:00,2020-10-26 16:04:00.000000000,1422.0,"MIRANDA, MYERS FLAT, PHILLIPSVILLE",2.0,719.0,614.0,95554,-123.837307708129,40.2858417415686,True,419.0
FULTON,2020-10-25 15:07:00,2020-10-27 16:23:00.000000000,2956.0,"HEALDSBURG, SANTA ROSA",3.0,315.0,228.0,95403,-122.760668946971,38.4978184237796,True,44716.0
FULTON,2020-10-25 15:08:00,2020-10-27 18:52:00.000000000,3104.0,SANTA ROSA,3.0,372.0,253.0,95403,-122.760668946971,38.4978184237796,True,44716.0
GANSNER,2020-10-25 14:53:00,2020-10-27 15:48:00.000000000,2935.0,MEADOW VALLEY,3.0,325.0,306.0,95971,-120.948185071171,39.9392663931853,True,5948.0
GARBERVILLE,2020-10-25 16:08:00,2020-10-26 17:02:00.000000000,1494.0,GARBERVILLE,2.0,281.0,216.0,95542,-123.792877414778,40.1030078598229,True,2262.0
GEYSERVILLE,2020-10-25 19:07:00,2020-10-27 12:34:00.000000000,2487.0,"GEYSERVILLE, HEALDSBURG",2.0,89.0,57.0,95441,-122.907979646838,38.7098133923497,True,1696.0
GEYSERVILLE,2020-10-25 16:44:00,2020-10-27 18:22:00.000000000,2978.0,"CLOVERDALE, GEYSERVILLE, HEALDSBURG",3.0,535.0,322.0,95441,-122.907979646838,38.7098133923497,True,1696.0
GIRVAN,2020-10-25 10:34:00,2020-10-26 14:39:00.000000000,1685.0,"ANDERSON, COTTONWOOD, IGO, REDDING",3.0,1187.0,1061.0,96001,-122.378774476649,40.5133273703814,True,34008.0
GIRVAN,2020-10-25 10:45:00,2020-10-26 23:02:00.000000000,2177.0,REDDING,3.0,1128.0,874.0,96001,-122.378774476649,40.5133273703814,True,34008.0
GLENN,2020-10-25 10:09:00,2020-10-26 13:45:00.000000000,1656.0,ORLAND,2.0,5.0,3.0,95963,-122.142904054826,39.7779130443667,True,15904.0
GRASS VALLEY,2020-10-25 17:01:00,2020-10-27 12:15:00.000000000,2594.0,GRASS VALLEY,3.0,331.0,297.0,95945,-121.061360910538,39.2090554867638,True,26281.0
GRASS VALLEY,2020-10-25 17:25:00,2020-10-27 11:01:00.000000000,2496.0,"GRASS VALLEY, PENN VALLEY",2.0,1446.0,1277.0,95945,-121.061360910538,39.2090554867638,True,26281.0
HALSEY,2020-10-25 15:14:00,2020-10-27 11:37:00.000000000,2663.0,"AUBURN, MEADOW VISTA",2.0,2283.0,2132.0,95602,-121.042230335277,38.9569284770887,True,18588.0
HALSEY,2020-10-25 15:13:00,2020-10-26 14:41:00.000000000,1408.0,"APPLEGATE, AUBURN, COLFAX, MEADOW VISTA",2.0,2059.0,1703.0,95602,-121.042230335277,38.9569284770887,True,18588.0
HARTLEY,2020-10-25 16:17:00,2020-10-27 12:47:00.000000000,2670.0,LAKEPORT,2.0,1554.0,1282.0,95453,-122.932567852214,39.0772140703826,True,11209.0
HARTLEY,2020-10-25 16:14:00,2020-10-27 09:51:00.000000000,2497.0,LAKEPORT,2.0,10.0,10.0,95453,-122.932567852214,39.0772140703826,True,11209.0
HIGGINS,2020-10-25 17:42:00,2020-10-27 12:23:00.000000000,2561.0,"AUBURN, GRASS VALLEY",2.0,1914.0,1794.0,95949,-121.090692546924,39.0440405701005,True,20763.0
HIGGINS,2020-10-25 17:29:00,2020-10-27 14:43:00.000000000,2714.0,GRASS VALLEY,2.0,2709.0,2649.0,95949,-121.090692546924,39.0440405701005,True,20763.0
HIGGINS,2020-10-25 17:30:00,2020-10-27 08:33:00.000000000,2343.0,"AUBURN, GRASS VALLEY",2.0,1685.0,1587.0,95949,-121.090692546924,39.0440405701005,True,20763.0
HIGGINS,2020-10-25 18:32:00,2020-10-26 18:38:00.000000000,1446.0,"AUBURN, GRASS VALLEY",2.0,1609.0,1417.0,95949,-121.090692546924,39.0440405701005,True,20763.0
HIGGINS,2020-10-25 17:38:00,2020-10-27 17:09:00.000000000,2851.0,"AUBURN, GRASS VALLEY",2.0,972.0,930.0,95949,-121.090692546924,39.0440405701005,True,20763.0
HIGHLANDS,2020-10-25 16:03:00,2020-10-27 15:05:00.000000000,2822.0,CLEARLAKE OAKS,3.0,24.0,17.0,95422,-122.608908487464,38.9370612892731,True,15644.0
HIGHLANDS,2020-10-25 15:27:00,2020-10-27 18:45:00.000000000,3078.0,"CLEARLAKE, HIDDEN VALLEY LAKE, LOWER LAKE, MIDDLETOWN",2.0,1926.0,1719.0,95422,-122.608908487464,38.9370612892731,True,15644.0
HIGHLANDS,2020-10-27 17:34:00,2020-10-27 23:35:00.000000000,361.0,CLEARLAKE,0.0,23.0,0.0,95422,-122.608908487464,38.9370612892731,True,15644.0
HOPLAND,2020-10-25 15:18:00,2020-10-27 10:43:00.000000000,2605.0,"HOPLAND, LAKEPORT",2.0,58.0,34.0,95449,-123.081121782563,38.9727931350181,True,1393.0
JAMESON,2020-10-25 15:42:00,2020-10-27 09:19:00.000000000,2497.0,"FAIRFIELD, SUISUN CITY",2.0,632.0,576.0,94534,-122.147877980596,38.205506433821,True,38471.0
JAMESON,2020-10-25 15:40:00,2020-10-27 10:07:00.000000000,2547.0,VALLEJO,2.0,42.0,33.0,94534,-122.147877980596,38.205506433821,True,38471.0
JAMESON,2020-10-25 15:28:00,2020-10-27 10:58:00.000000000,2610.0,"FAIRFIELD, SUISUN CITY",2.0,524.0,368.0,94534,-122.147877980596,38.205506433821,True,38471.0
JESSUP,2020-10-25 10:15:00,2020-10-26 19:05:00.000000000,1970.0,"ANDERSON, IGO, REDDING",3.0,1526.0,1445.0,96007,-122.327758721788,40.4617928215709,True,23670.0
JESSUP,2020-10-25 10:00:00,2020-10-26 19:07:00.000000000,1987.0,ANDERSON,2.0,1549.0,1493.0,96007,-122.327758721788,40.4617928215709,True,23670.0
JESSUP,2020-10-25 10:12:00,2020-10-27 06:04:00.000000000,2632.0,"ANDERSON, REDDING",2.0,159.0,147.0,96007,-122.327758721788,40.4617928215709,True,23670.0
KANAKA,2020-10-25 14:00:00,2020-10-27 17:35:00.000000000,3095.0,"FORBESTOWN, OROVILLE",3.0,367.0,337.0,95966,-121.305578305685,39.5751864763597,True,29444.0
KERCKHOFF,2020-10-25 21:13:00,2020-10-27 12:45:00.000000000,2372.0,"AUBERRY, O NEALS",2.0,261.0,227.0,93602,-119.55266643411,37.0922460988073,True,3330.0
KESWICK,2020-10-25 10:04:00,2020-10-26 17:30:00.000000000,1886.0,"REDDING, SHASTA, WHISKEYTOWN",3.0,481.0,386.0,96003,-122.444082679094,40.6103492937684,True,44171.0
KONOCTI,2020-10-25 16:12:00,2020-10-27 16:32:00.000000000,2900.0,"COBB, KELSEYVILLE, LOCH LOMOND, LOWER LAKE, MIDDLETOWN",3.0,2775.0,2420.0,95451,-122.741006289886,38.9323303616213,True,12031.0
KONOCTI,2020-10-25 16:14:00,2020-10-27 12:52:00.000000000,2678.0,KELSEYVILLE,2.0,1983.0,1879.0,95451,-122.741006289886,38.9323303616213,True,12031.0
LAKEVILLE,2020-10-25 15:07:00,2020-10-28 10:16:00.000000000,4029.0,PETALUMA,2.0,148.0,98.0,94954,-122.581645402139,38.2509556670473,True,39018.0
LAS GALLINAS A,2020-10-25 19:01:00,2020-10-26 17:54:00.000000000,1373.0,NICASIO,3.0,84.0,70.0,94903,-122.537940712041,38.022433325493,True,30198.0
LAS POSITAS,2020-10-25 20:59:00,2020-10-26 18:32:00.000000000,1293.0,LIVERMORE,2.0,41.0,11.0,94551,-121.733244469123,37.7008242328294,True,48151.0
LOGAN CREEK,2020-10-25 10:08:00,2020-10-26 14:17:00.000000000,1689.0,"ELK CREEK, WILLOWS",2.0,9.0,4.0,95988,-122.263050854464,39.5395111907149,True,8460.0
LONE TREE,2020-10-25 21:00:00,2020-10-27 11:35:00.000000000,2315.0,ANTIOCH,2.0,1.0,1.0,94531,-121.759797566478,37.9462358746114,True,42163.0
LOS GATOS,2020-10-25 22:01:00,2020-10-27 10:35:00.000000000,2194.0,"LOS GATOS, REDWOOD ESTATES",3.0,1157.0,1082.0,95030,-121.977352160241,37.2264398115489,True,13631.0
LOS GATOS,2020-10-25 22:25:00,2020-10-27 15:27:00.000000000,2462.0,LOS GATOS,3.0,1592.0,1431.0,95030,-121.977352160241,37.2264398115489,True,13631.0
LOW GAP,2020-10-25 16:26:00,2020-10-26 15:42:00.000000000,1396.0,"BRIDGEVILLE, MAD RIVER, RUTH, ZENIA",2.0,670.0,563.0,95526,-123.472691142014,40.4332491275695,True,210.0
LUCERNE,2020-10-25 16:11:00,2020-10-27 14:03:00.000000000,2752.0,"LAKEPORT, NICE, UPPER LAKE",2.0,2128.0,1915.0,95464,-122.812838170234,39.1103868560324,True,2715.0
LUCERNE,2020-10-25 15:10:00,2020-10-27 14:19:00.000000000,2829.0,"GLENHAVEN, KELSEYVILLE, LUCERNE",2.0,1563.0,1479.0,95464,-122.812838170234,39.1103868560324,True,2715.0
MADISON,2020-10-25 17:30:00,2020-10-26 18:03:00.000000000,1473.0,"CAPAY, ESPARTO",2.0,10.0,0.0,95653,-121.969346981372,38.670686014266,True,502.0
MARTELL,2020-10-25 15:23:00,2020-10-27 09:55:00.000000000,2552.0,"SUTTER CREEK, VOLCANO",2.0,475.0,448.0,95642,-120.796754021794,38.3691079933144,True,6547.0
MAXWELL,2020-10-25 10:05:00,2020-10-26 18:10:00.000000000,1925.0,"MAXWELL, SITES",2.0,44.0,29.0,95955,-122.153288873796,39.2769599631538,True,1513.0
MC ARTHUR,2020-10-25 14:08:00,2020-10-26 18:52:00.000000000,1724.0,MCARTHUR,2.0,8.0,5.0,96028,-121.408260957815,41.0512390024449,True,1000.0
MC KEE,2020-10-25 21:38:00,2020-10-28 00:58:00.000000000,3080.0,SAN JOSE,2.0,77.0,71.0,95116,-121.843352474695,37.3662534085359,True,54758.0
MC KEE,2020-10-25 21:20:00,2020-10-27 10:25:00.000000000,2225.0,SAN JOSE,2.0,40.0,39.0,95116,-121.843352474695,37.3662534085359,True,54758.0
MC KEE,2020-10-25 21:12:00,2020-10-26 18:26:00.000000000,1274.0,SAN JOSE,2.0,26.0,25.0,95116,-121.843352474695,37.3662534085359,True,54758.0
MC KEE,2020-10-25 21:17:00,2020-10-26 18:53:00.000000000,1296.0,SAN JOSE,2.0,141.0,133.0,95116,-121.843352474695,37.3662534085359,True,54758.0
MENLO,2020-10-25 22:02:00,2020-10-27 10:24:00.000000000,2182.0,"LA HONDA, PORTOLA VALLEY, REDWOOD CITY, WOODSIDE",3.0,238.0,209.0,94025,-122.202758317955,37.4328083318284,True,43996.0
MENLO,2020-10-25 22:10:00,2020-10-26 18:56:00.000000000,1246.0,"LA HONDA, LOMA MAR, LOS ALTOS HILLS, LOS GATOS, PESCADERO",2.0,444.0,338.0,94025,-122.202758317955,37.4328083318284,True,43996.0
MIDDLETOWN,2020-10-25 16:05:00,2020-10-27 17:48:00.000000000,2983.0,"CALISTOGA, COBB, KELSEYVILLE, LOCH LOMOND, MIDDLETOWN",3.0,1936.0,1627.0,95461,-122.608722488845,38.7529172124159,True,2714.0
MIDDLETOWN,2020-10-25 16:07:00,2020-10-27 15:44:00.000000000,2857.0,"HIDDEN VALLEY LAKE, MIDDLETOWN",2.0,2313.0,2093.0,95461,-122.608722488845,38.7529172124159,True,2714.0
MIDDLETOWN,2020-10-25 16:02:00,2020-10-27 16:53:00.000000000,2931.0,MIDDLETOWN,3.0,143.0,96.0,95461,-122.608722488845,38.7529172124159,True,2714.0
MILPITAS,2020-10-25 21:13:00,2020-10-27 12:04:00.000000000,2331.0,"MILPITAS, SAN JOSE, SUNOL",2.0,310.0,235.0,95035,-121.888372600434,37.4153824857083,True,75367.0
MIRABEL,2020-10-25 19:06:00,2020-10-27 12:57:00.000000000,2511.0,"FORESTVILLE, GUERNEVILLE",3.0,451.0,404.0,95436,-122.894182720453,38.4895073333495,True,6602.0
MIRABEL,2020-10-25 19:03:00,2020-10-27 12:10:00.000000000,2467.0,"FORESTVILLE, GUERNEVILLE, HEALDSBURG",3.0,1715.0,1576.0,95436,-122.894182720453,38.4895073333495,True,6602.0
MIWUK,2020-10-25 13:35:00,2020-10-27 12:20:00.000000000,2805.0,"LONG BARN, MI WUK VILLAGE, TUOLUMNE, TWAIN HARTE",3.0,3650.0,3397.0,95383,-120.217134955883,38.0528943847688,True,3816.0
